?pos	?property	?value	?pdgmlabel
"verb"	"ns#type"	"Term"	"wolaytta-VSmplNegInterrPast-oott"
"verb"	"ns#type"	"Term"	"wolaytta-VSmplNegRelImperf-maadd"
"verb"	"ns#type"	"Term"	"wolaytta-VSmplNegRelPerf-maadd"
"verb"	"ns#type"	"Term"	"wolaytta-VSmplNegSubjAor-oott"
"verb"	"ns#type"	"Term"	"wolaytta-VSmplNegSubjPast-oott"
"verb"	"polarity"	"affirmative"	"wolaytta-VCompAffDesidAor-oott"
"verb"	"polarity"	"affirmative"	"wolaytta-VCompAffDesidPast-oott"
"verb"	"polarity"	"affirmative"	"wolaytta-VCompAffDesidPastMonoradical-b"
"verb"	"polarity"	"affirmative"	"wolaytta-VCompAffDesidPastMonoradical-m"
"verb"	"polarity"	"affirmative"	"wolaytta-VCompAffIndicAorIngr-oott"
"verb"	"polarity"	"affirmative"	"wolaytta-VCompAffIndicPastDubit-oott"
"verb"	"polarity"	"affirmative"	"wolaytta-VCompAffIndicPastIngr-oott"
"verb"	"polarity"	"affirmative"	"wolaytta-VCompAffIndicPastIngrMonoradical-b"
"verb"	"polarity"	"affirmative"	"wolaytta-VCompAffIndicPastIngrMonoradical-m"
"verb"	"polarity"	"affirmative"	"wolaytta-VCompAffIndicPastIngrMonoradical-y"
"verb"	"polarity"	"affirmative"	"wolaytta-VCompAffIndicPresIngr-oott"
"verb"	"polarity"	"affirmative"	"wolaytta-VCompAffPotentialAor-oott"
"verb"	"polarity"	"affirmative"	"wolaytta-VCompAffPotentialPast-oott"
"verb"	"polarity"	"affirmative"	"wolaytta-VCompAffPotentialPastMonoradical-b"
"verb"	"polarity"	"affirmative"	"wolaytta-VCompAffPotentialPastMonoradical-m"
"verb"	"polarity"	"affirmative"	"wolaytta-VSmplAffCommandJuss-oott"
"verb"	"polarity"	"affirmative"	"wolaytta-VSmplAffCommandJussMonoradical-b"
"verb"	"polarity"	"affirmative"	"wolaytta-VSmplAffCommandJussMonoradical-m"
"verb"	"polarity"	"affirmative"	"wolaytta-VSmplAffGerundImperf-oott"
"verb"	"polarity"	"affirmative"	"wolaytta-VSmplAffGerundImperfMonoradical-m"
"verb"	"polarity"	"affirmative"	"wolaytta-VSmplAffGerundPerf-oott"
"verb"	"polarity"	"affirmative"	"wolaytta-VSmplAffGerundPerfMonoradical-b"
